match,score,index,Item,Scorer,Form,is_true_positive
"POPEYES, meat and skin with breading, Breast, Mild, Fried Chicken",85.5,6621,Cucumbers with peel,WRatio,Fresh,0
"Swamp cabbage (skunk cabbage), with salt, drained, boiled, cooked",85.5,6626,Cucumbers with peel,WRatio,Fresh,0
"Snacks, unsalted, made with enriched flour, plain, hard, pretzels",85.5,6639,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, and tomatoes, ground beef, beans, with cheese, nachos",85.5,6640,Cucumbers with peel,WRatio,Fresh,0
"Beverages, prepared with water, powder, with aspartame, cocoa mix",85.5,6648,Cucumbers with peel,WRatio,Fresh,0
"Gourd, with salt, drained, boiled, cooked, dishcloth (towelgourd)",85.5,6657,Cucumbers with peel,WRatio,Fresh,0
"CAMPBELL'S Soup on the Go, Vegetable with Mini Round Noodles Soup",85.5,6663,Cucumbers with peel,WRatio,Fresh,0
"Beverages, with vitamin E added, reduced sugar, fruit juice drink",85.5,6667,Cucumbers with peel,WRatio,Fresh,0
"Muffins, made with low fat (2%) milk, prepared from recipe, plain",85.5,6668,Cucumbers with peel,WRatio,Fresh,0
"Margarine-like, with salt, liquid, fat free, vegetable oil spread",85.5,6670,Cucumbers with peel,WRatio,Fresh,0
"Artichokes, with salt, drained, boiled, cooked, (globe or french)",85.5,6671,Cucumbers with peel,WRatio,Fresh,0
"Turkey, raw, with added solution, meat only, breast, retail parts",85.5,6674,Cucumbers with peel,WRatio,Fresh,0
"Beans, with salt, boiled, cooked, mature seeds, all types, kidney",85.5,6681,Cucumbers with peel,WRatio,Fresh,0
"Beans, with salt, boiled, cooked, mature seeds, cranberry (roman)",85.5,6682,Cucumbers with peel,WRatio,Fresh,0
"Beverages, decaffeinated, prepared with tap water, brewed, coffee",85.5,6692,Cucumbers with peel,WRatio,Fresh,0
"Squash, with salt, drained, boiled, cooked, all varieties, summer",85.5,6706,Cucumbers with peel,WRatio,Fresh,0
"Snacks, salted, made with unenriched flour, plain, hard, pretzels",85.5,6712,Cucumbers with peel,WRatio,Fresh,0
"Rice and vermicelli mix, prepared with 80% margarine, beef flavor",85.5,6715,Cucumbers with peel,WRatio,Fresh,0
"Babyfood, prepared with whole milk, with bananas, oatmeal, cereal",85.5,6717,Cucumbers with peel,WRatio,Fresh,0
"Turkey, raw, with added solution, meat only, dark meat from whole",85.5,6718,Cucumbers with peel,WRatio,Fresh,0
"Fast Foods, meat and skin with breading, Drumstick, Fried Chicken",85.5,6721,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, with condiments, regular patty, cheeseburger; single",85.5,6726,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, and canadian bacon, cheese, with egg, english muffin",85.5,6729,Cucumbers with peel,WRatio,Fresh,0
"Salad dressing, with salt, soybean and safflower oil, mayonnaise",85.5,6730,Cucumbers with peel,WRatio,Fresh,0
"Beans, boiled with salt, cooked, mature seeds, royal red, kidney",85.5,6735,Cucumbers with peel,WRatio,Fresh,0
"SUBWAY, turkey breast sub on white bread with lettuce and tomato",85.5,6737,Cucumbers with peel,WRatio,Fresh,0
"Seeds, with salt added, roasted, whole, pumpkin and squash seeds",85.5,6739,Cucumbers with peel,WRatio,Fresh,0
"Broadbeans (fava beans), with salt, boiled, cooked, mature seeds",85.5,6745,Cucumbers with peel,WRatio,Fresh,0
"SUBWAY, lettuce and tomato, B.L.T. sub on white bread with bacon",85.5,6752,Cucumbers with peel,WRatio,Fresh,0
"POPEYES, meat and skin with breading, Thigh, Mild, Fried Chicken",85.5,6754,Cucumbers with peel,WRatio,Fresh,0
"Crackers, with peanut butter filling, sandwich-type, whole grain",85.5,6759,Cucumbers with peel,WRatio,Fresh,0
"Tofu, prepared with calcium sulfate, salted and fermented (fuyu)",85.5,6763,Cucumbers with peel,WRatio,Fresh,0
"Seeds, with salt added, roasted, pumpkin and squash seed kernels",85.5,6771,Cucumbers with peel,WRatio,Fresh,0
"Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)",85.5,6777,Cucumbers with peel,WRatio,Fresh,0
"Muffins, made with low fat (2%) milk, prepared from recipe, corn",85.5,6780,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, powder, with ARA and DHA, GOOD START SOY, NESTLE",85.5,6791,Cucumbers with peel,WRatio,Fresh,0
"Jams and preserves, any flavor, no sugar (with sodium saccharin)",85.5,6797,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, PROSOBEE, MEAD JOHNSON",85.5,6799,Cucumbers with peel,WRatio,Fresh,0
"KFC, meat and skin with breading, Drumstick, ORIGINAL RECIPE, Fried Chicken",85.5,6805,Cucumbers with peel,WRatio,Fresh,0
"Chicken, braised, cooked, with added solution, meat and skin, thigh, dark meat",85.5,6808,Cucumbers with peel,WRatio,Fresh,0
"Margarine, with added vitamin D, with salt, stick, composite, 80% fat, regular",85.5,6809,Cucumbers with peel,WRatio,Fresh,0
"Babyfood, multigrain cereal and added iron fortified, with fruit, whole milk, yogurt",85.5,6832,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, turkey breast on white bread with lettuce and tomato, submarine sandwich",85.5,6833,Cucumbers with peel,WRatio,Fresh,0
"Pork, unheated, separable lean only, boneless, whole, ham with natural juices, cured",85.5,6838,Cucumbers with peel,WRatio,Fresh,0
"Margarine-like, with added vitamin D, with salt, tub, 60% fat, vegetable oil spread",85.5,6843,Cucumbers with peel,WRatio,Fresh,0
"Milk, with added vitamin A and vitamin D, reduced fat, commercial, fluid, chocolate",85.5,6850,Cucumbers with peel,WRatio,Fresh,0
"Cake, with added fiber, low-fat, chocolate with frosting, creme-filled, snack cakes",85.5,6851,Cucumbers with peel,WRatio,Fresh,0
"Cereals, with salt, cooked with water, enriched, quick, regular, yellow, corn grits",85.5,6853,Cucumbers with peel,WRatio,Fresh,0
"Babyfood, multigrain cereal and added DHA fortified, with fruit, whole milk, yogurt",85.5,6854,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, ADVANCE with iron, ISOMIL, SIMILAC, ABBOTT NUTRITION",85.5,6855,Cucumbers with peel,WRatio,Fresh,0
"Pork, unheated, separable lean only, bone-in, shank, ham with natural juices, cured",85.5,6863,Cucumbers with peel,WRatio,Fresh,0
"Pork, unheated, separable lean only, bone-in, slice, ham with natural juices, cured",85.5,6864,Cucumbers with peel,WRatio,Fresh,0
"Beverages, E, C, with added vitamins A, 100% juice, vegetable and fruit juice blend",85.5,6865,Cucumbers with peel,WRatio,Fresh,0
"Snacks, made with enriched masa flour, barbecue-flavor, chips, extruded, corn-based",85.5,6870,Cucumbers with peel,WRatio,Fresh,0
"Snacks, with vitamin C, berry flavored, BETTY CROCKER Fruit Roll Ups, GENERAL MILLS",85.5,6877,Cucumbers with peel,WRatio,Fresh,0
"Snacks, unsalted, made with partially hydrogenated soybean oil, plain, potato chips",85.5,6878,Cucumbers with peel,WRatio,Fresh,0
"Yogurt, sweetened with low-calorie sweetener, nonfat milk, vanilla or lemon flavor",85.5,6886,Cucumbers with peel,WRatio,Fresh,0
"Beverages, zero calories, pomegranate with anti-oxidants, yumberry, bottled, water",85.5,6887,Cucumbers with peel,WRatio,Fresh,0
"Cake, with added fiber, low-fat, with icing or filling, not chocolate, snack cakes",85.5,6895,Cucumbers with peel,WRatio,Fresh,0
"Chicken, braised, cooked, with added solution, meat and skin, drumstick, dark meat",85.5,6903,Cucumbers with peel,WRatio,Fresh,0
"Chicken, roasted, cooked, with added solution, meat and skin, drumstick, dark meat",85.5,6904,Cucumbers with peel,WRatio,Fresh,0
"Orange juice, with added calcium and vitamin D, includes from concentrate, chilled",85.5,6905,Cucumbers with peel,WRatio,Fresh,0
"Pork, unheated, separable lean only, bone-in, rump, ham with natural juices, cured",85.5,6909,Cucumbers with peel,WRatio,Fresh,0
"Turkey from whole, roasted, cooked, with added solution, meat and skin, light meat",85.5,6914,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, vegetables and ham, large patty; with condiments, cheeseburger; single",85.5,6922,Cucumbers with peel,WRatio,Fresh,0
"SUBWAY, lettuce and tomato, steak & cheese sub on white bread with American cheese",85.5,6927,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, ready-to-feed, SIMILAC NEOSURE, ABBOTT NUTRITION",85.5,6930,Cucumbers with peel,WRatio,Fresh,0
"Bagels, with calcium propionate (includes onion, poppy, sesame), unenriched, plain",85.5,6932,Cucumbers with peel,WRatio,Fresh,0
"Margarine, with added vitamin D, without salt, stick, composite, 80% fat, regular",85.5,6942,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, roast beef on white bread with lettuce and tomato, submarine sandwich",85.5,6943,Cucumbers with peel,WRatio,Fresh,0
"Turkey, roasted, cooked, with added solution, meat and skin, dark meat from whole",85.5,6957,Cucumbers with peel,WRatio,Fresh,0
"Cereals, no salt, prepared with water, QUAKER/MOTHER'S Oat Bran, Oat Bran, QUAKER",85.5,6959,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, powder, PROSOBEE LIPIL, NEXT STEP, MEAD JOHNSON",85.5,6960,Cucumbers with peel,WRatio,Fresh,0
"Soymilk, vitamins A and D, with added calcium, light, chocolate and other flavors",85.5,6963,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, powder, with iron, LIPIL, ENFAMIL, MEAD JOHNSON",85.5,6964,Cucumbers with peel,WRatio,Fresh,0
"Snacks, salted, made with partially hydrogenated soybean oil, plain, potato chips",85.5,6965,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, DHA and ARA, with iron, GOOD START SUPREME, NESTLE",85.5,6971,Cucumbers with peel,WRatio,Fresh,0
"CAMPBELL'S Red and White, condensed, GOLDFISH Pasta with Chicken in Chicken Broth",85.5,6980,Cucumbers with peel,WRatio,Fresh,0
"Beverages, not fortified with vitamin C, less than 3% juice, Fruit flavored drink",85.5,6981,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, powder, GO AND GROW, SIMILAC, ABBOTT NUTRITION",85.5,6984,Cucumbers with peel,WRatio,Fresh,0
"Creamy dressing, reduced calorie, made with sour cream and/or buttermilk and oil",85.5,6986,Cucumbers with peel,WRatio,Fresh,0
"Chickpeas (garbanzo beans, bengal gram), with salt, boiled, cooked, mature seeds",85.5,6994,Cucumbers with peel,WRatio,Fresh,0
"English muffins, with calcium propionate (includes sourdough), unenriched, plain",85.5,6996,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, powder, For Spit Up, SIMILAC, ABBOTT NUTRITION",85.5,6999,Cucumbers with peel,WRatio,Fresh,0
"Beverages, powder, lemon-flavored, sweetened with sodium saccharin, instant, tea",85.5,7004,Cucumbers with peel,WRatio,Fresh,0
"Yogurt, fortified with vitamin D, 11 grams protein per 8 ounce, low fat, vanilla",85.5,7011,Cucumbers with peel,WRatio,Fresh,0
"Bagels, with calcium propionate (includes onion, poppy, sesame), enriched, plain",85.5,7012,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, liquid concentrate, with iron, ISOMIL, SIMILAC, ABBOTT NUTRITION",85.5,7014,Cucumbers with peel,WRatio,Fresh,0
"Bread, and rice flour, rice starch, made with potato extract, white, gluten-free",85.5,7018,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, ready-to-feed, AR LIPIL, ENFAMIL, MEAD JOHNSON",85.5,7020,Cucumbers with peel,WRatio,Fresh,0
"Babyfood, prepared with whole milk, with apple and orange, high protein, cereal",85.5,7035,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, with condiments and vegetables, regular patty, cheeseburger; double",85.5,7038,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, not reconstituted, powder, with iron, SIMILAC, ABBOTT NUTRITION",85.5,7041,Cucumbers with peel,WRatio,Fresh,0
"Beverages, with added nutrients, powder, chocolate-flavor beverage mix for milk",85.5,7045,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, cold cut on white bread with lettuce and tomato, submarine sandwich",85.5,7050,Cucumbers with peel,WRatio,Fresh,0
"Beverages, D2, B12, vitamins A, fortified with calcium, sweetened, coconut milk",85.5,7056,Cucumbers with peel,WRatio,Fresh,0
"Cereals, prepared with water, with cinnamon and spice, fortified, instant, oats",85.5,7058,Cucumbers with peel,WRatio,Fresh,0
"Macaroni or noodles with cheese, unprepared, made from reduced fat packaged mix",85.5,7059,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, with condiments and vegetables, regular patty, cheeseburger; single",85.5,7065,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, not reconstituted, powder, with iron, PREGESTIMIL, MEAD JOHNSON",85.5,7067,Cucumbers with peel,WRatio,Fresh,0
"Cake, in-store bakery, commercially prepared with chocolate frosting, chocolate",85.5,7079,Cucumbers with peel,WRatio,Fresh,0
"Yogurt, fortified with vitamin D, 10 grams protein per 8 ounce, low fat, fruit",85.5,7083,Cucumbers with peel,WRatio,Fresh,0
"Child formula, with iron and fiber, ready-to-feed, PEDIASURE, ABBOTT NUTRITION",85.5,7092,Cucumbers with peel,WRatio,Fresh,0
"Cereals, salt, prepared with water, QUAKER/MOTHER'S Oat Bran, QUAKER, Oat Bran",85.5,7093,Cucumbers with peel,WRatio,Fresh,0
"Rolls, made with tapioca starch and brown rice flour, whole grain, gluten-free",85.5,7106,Cucumbers with peel,WRatio,Fresh,0
"Cereals, prepared with water, with raisins and spice, fortified, instant, oats",85.5,7108,Cucumbers with peel,WRatio,Fresh,0
"Chicken, braised, cooked, with added solution, meat only, drumstick, dark meat",85.5,7110,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, ALIMENTUM, SIMILAC, ABBOTT NUTRITION",85.5,7115,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, and ranch sauce, cheese, with lettuce, grilled chicken in tortilla",85.5,7116,Cucumbers with peel,WRatio,Fresh,0
"Bread, made with tapioca starch and brown rice flour, whole grain, gluten-free",85.5,7121,Cucumbers with peel,WRatio,Fresh,0
"Chicken, roasted, cooked, with added solution, meat only, drumstick, dark meat",85.5,7123,Cucumbers with peel,WRatio,Fresh,0
"Squash, with salt, drained, boiled, cooked, crookneck and straightneck, summer",85.5,7124,Cucumbers with peel,WRatio,Fresh,0
"Turkey from whole, roasted, cooked, with added solution, meat only, light meat",85.5,7128,Cucumbers with peel,WRatio,Fresh,0
"Chicken, roasted, cooked, with added solution, meat and skin, thigh, dark meat",85.5,7129,Cucumbers with peel,WRatio,Fresh,0
"Soup, prepared with equal volume water, low sodium, condensed, vegetable soup",85.5,7142,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, ready-to-feed, LIPIL, ENFAMIL, MEAD JOHNSON",85.5,7145,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, with condiments and vegetables, large patty, cheeseburger; double",85.5,7147,Cucumbers with peel,WRatio,Fresh,0
"Milk, with added vitamin A and vitamin D, whole, commercial, fluid, chocolate",85.5,7148,Cucumbers with peel,WRatio,Fresh,0
"Cereals, without salt, cooked with water, regular (10 minute), CREAM OF WHEAT",85.5,7150,Cucumbers with peel,WRatio,Fresh,0
"Cake, in-store bakery, with chocolate frosting, commercially prepared, yellow",85.5,7152,Cucumbers with peel,WRatio,Fresh,0
"Beverages, fortified with vitamin C, diet, citrus, ready-to-drink, green, tea",85.5,7153,Cucumbers with peel,WRatio,Fresh,0
"Rolls, and corn starch, rice starch, made with rice flour, white, gluten-free",85.5,7155,Cucumbers with peel,WRatio,Fresh,0
"Water, fruit flavored, with corn syrup and/or sugar and low calorie sweetener",85.5,7159,Cucumbers with peel,WRatio,Fresh,0
"Turkey, roasted, cooked, with added solution, meat only, breast, retail parts",85.5,7161,Cucumbers with peel,WRatio,Fresh,0
"Alcoholic beverage, whiskey and powder mix, prepared with water, whiskey sour",85.5,7163,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, and ranch sauce, cheese, with lettuce, crispy chicken in tortilla",85.5,7166,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, large patty; with condiments and vegetables, cheeseburger; single",85.5,7167,Cucumbers with peel,WRatio,Fresh,0
"Yogurt, fortified with vitamin D, 9 grams protein per 8 ounce, low fat, fruit",85.5,7174,Cucumbers with peel,WRatio,Fresh,0
"Margarine, with added vitamin D, with salt, tub, composite, 80% fat, regular",85.5,7184,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, regular patty; with condiments and vegetables, hamburger; single",85.5,7191,Cucumbers with peel,WRatio,Fresh,0
"Cranberry juice blend, with added vitamin C and calcium, bottled, 100% juice",85.5,7192,Cucumbers with peel,WRatio,Fresh,0
"Beverages, Hot Cocoa Mix Rich Chocolate With Marshmallows, NESTLE, Cocoa mix",85.5,7193,Cucumbers with peel,WRatio,Fresh,0
"Margarine-like, with salt, tub, reduced calorie, vegetable oil-butter spread",85.5,7195,Cucumbers with peel,WRatio,Fresh,0
"Bread, and/or tapioca, corn starch, made with rice flour, white, gluten-free",85.5,7206,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, liquid concentrate, with DHA and ARA, GOOD START SOY, NESTLE",85.5,7210,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, with ARA and DHA, powder, NEOSURE, SIMILAC, ABBOTT NUTRITION",85.5,7211,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, ADVANCE, SIMILAC, ABBOTT NUTRITION",85.5,7212,Cucumbers with peel,WRatio,Fresh,0
"Beverages, B12, B6, B3, B2, fortified with vitamins C, Monster, Energy Drink",85.5,7221,Cucumbers with peel,WRatio,Fresh,0
"Yogurt, fortified with vitamin D, with low calorie sweetener, lowfat, fruit",85.5,7222,Cucumbers with peel,WRatio,Fresh,0
"Child formula, not reconstituted, powder, with iron, PORTAGEN, MEAD JOHNSON",85.5,7229,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, NUTRAMIGEN, ENFAMIL, MEAD JOHNSON",85.5,7232,Cucumbers with peel,WRatio,Fresh,0
"Fast foods, tuna on white bread with lettuce and tomato, submarine sandwich",85.5,7234,Cucumbers with peel,WRatio,Fresh,0
"Beverages, prepared with whole milk, powder, Strawberry-flavor beverage mix",85.5,7237,Cucumbers with peel,WRatio,Fresh,0
"Beverages, fortified with vitamin E and C, Lemonade fruit juice drink light",85.5,7238,Cucumbers with peel,WRatio,Fresh,0
"Squash, with salt, drained, boiled, cooked, includes skin, zucchini, summer",85.5,7240,Cucumbers with peel,WRatio,Fresh,0
"Chicken, roasted, cooked, with added solution, skin (drumsticks and thighs)",85.5,7242,Cucumbers with peel,WRatio,Fresh,0
"Chicken, braised, cooked, with added solution, skin (drumsticks and thighs)",85.5,7243,Cucumbers with peel,WRatio,Fresh,0
"Turkey, roasted, with added solution, meat only, from whole bird, drumstick",85.5,7246,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, ISOMIL, SIMILAC, ABBOTT NUTRITION",85.5,7248,Cucumbers with peel,WRatio,Fresh,0
"Infant formula, ready-to-feed, with iron, GOOD START ESSENTIALS SOY, NESTLE",85.5,7266,Cucumbers with peel,WRatio,Fresh,0
"Fast Foods, tomato and spread, with lettuce, grilled chicken filet sandwich",85.5,7268,Cucumbers with peel,WRatio,Fresh,0
"SUPPER BAKES MEAL KITS, Lemon Chicken with herb rice (chicken not included)",85.5,7269,Cucumbers with peel,WRatio,Fresh,0
"Beverages, prepared with water, powder, breakfast type, orange-flavor drink",85.5,7271,Cucumbers with peel,WRatio,Fresh,0
